id,type,label,count,properties
"fault_record:b0cd66b684e6","fault_record","611 机侧L3a IGBT温度高","1","{""code"":""611"",""name"":""机侧L3a IGBT温度高"",""site"":""镇赉"",""brand"":""金风"",""model"":""金风风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""镇赉金风风机故障代码/镇赉金风风机故障代码_222_609.md:3""}"
"fault_record:32841706933a","fault_record","611 机侧L3a_IGBT温度高","1","{""code"":""611"",""name"":""机侧L3a_IGBT温度高"",""site"":""华能四平风电场一期、镇赉"",""brand"":""金风"",""model"":""金风1.5MW机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""金风1.5MW风力发电机组故障手册/金风1.5MW风力发电机组故障手册_60_611.md:1""}"
"fault_record:7858a19b0114","fault_record","611 转子转速信号错误","1","{""code"":""611"",""name"":""转子转速信号错误"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""A240.3-EW6.01接收到的叶轮转速2信号反馈小于4mA"",""solution"":""1.检查B234.6 turck继电器到PLC的线路。 2.检查B234.6 turck供电电源。 3.更换B234.6 turck继电器"",""logic"":""转子转速信号错误"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_32_609.md:3""}"
"fault_record:f341ff02c684","fault_record","612 机侧L3b IGBT温度高","1","{""code"":""612"",""name"":""机侧L3b IGBT温度高"",""site"":""华能四平风电场一期、镇赉"",""brand"":""金风"",""model"":""金风风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""金风风机可复位故障清单/金风风机可复位故障清单_222_610.md:3""}"
"fault_record:07269ff5db12","fault_record","612 机侧L3b IGBT温度高","1","{""code"":""612"",""name"":""机侧L3b IGBT温度高"",""site"":""镇赉"",""brand"":""金风"",""model"":""金风风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""镇赉金风风机故障代码/镇赉金风风机故障代码_223_612.md:1""}"
"fault_record:53b02cc14769","fault_record","612 塔基UPS报警","1","{""code"":""612"",""name"":""塔基UPS报警"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""塔基柜UPS报警信号触发"",""solution"":""1.检查塔基柜UPS是否报警。 2.检查塔基柜UPS反馈信号是否正常。"",""logic"":""塔基UPS报警"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_33_612.md:1""}"
"fault_record:c485dfe92fd9","fault_record","613 塔基电源供应断路器","1","{""code"":""613"",""name"":""塔基电源供应断路器"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""塔基电源断路器反馈信号触发"",""solution"":""1.检查电源断路器及反馈信号是否正常。"",""logic"":""塔基电源供应断路器"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_33_612.md:2""}"
"fault_record:e688a5507b27","fault_record","614 Circuit breaker standstill heating","1","{""code"":""614"",""name"":""Circuit breaker standstill heating"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""塔基电源断路器反馈信号触发"",""solution"":""1.检查电源断路器及反馈信号是否正常。"",""logic"":""Circuit breaker standstill heating"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_33_612.md:3""}"
"fault_record:bc4ca88cff13","fault_record","614 CTB300齿轮箱急停按钮","1","{""code"":""614"",""name"":""CTB300齿轮箱急停按钮"",""site"":""王玲山"",""brand"":""华锐"",""model"":""华锐巴赫曼机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""王玲山华锐巴赫曼风机可复位故障码/王玲山华锐巴赫曼风机可复位故障码_32_614.md:1""}"
"fault_record:cafa07e38f12","fault_record","615 机舱控制柜温度","1","{""code"":""615"",""name"":""机舱控制柜温度"",""site"":""王玲山"",""brand"":""华锐"",""model"":""华锐巴赫曼机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""王玲山华锐巴赫曼风机可复位故障码/王玲山华锐巴赫曼风机可复位故障码_46_632.md:2""}"
"fault_record:8306a6d0bf53","fault_record","615 NCC310 柜急停按钮","1","{""code"":""615"",""name"":""NCC310 柜急停按钮"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""NCC310柜急停按钮拍下或线路问题"",""solution"":""1.检查NCC310柜急停按钮是否拍下。 2.检查急停按钮反馈回路24Vdc是否正常。 3.检查急停及急停反馈线路是否正常。"",""logic"":""NCC310 柜急停按钮"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_34_615.md:1""}"
"fault_record:3a4232c06276","fault_record","615 NCC310柜急停按钮触发","1","{""code"":""615"",""name"":""NCC310柜急停按钮触发"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""NCC310柜急停按钮拍下或线路问题"",""solution"":""1.检查NCC310柜急停按钮是否拍下。2.检查急停按钮反馈回路24Vdc是否正常。3.检查急停及急停反馈线路是否正常"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_31_613.md:2""}"
"fault_record:edac4b310124","fault_record","616 齿轮箱侧急停按钮触发","1","{""code"":""616"",""name"":""齿轮箱侧急停按钮触发"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""齿轮箱左右侧急停按钮拍下或线路问题"",""solution"":""1.检查齿轮箱急停按钮是否拍下。2.检查急停按钮反馈回路24Vdc是否正常。3.检查急停及急停反馈线路是否正常"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_31_613.md:3""}"
"fault_record:9cda448f2d64","fault_record","616 CTB300齿轮箱急停按钮","1","{""code"":""616"",""name"":""CTB300齿轮箱急停按钮"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""齿轮箱左右侧急停按钮拍下或线路问题"",""solution"":""1.检查齿轮箱急停按钮是否拍下。 2.检查急停按钮反馈回路24Vdc是否正常。 3.检查急停及急停反馈线路是否正常。"",""logic"":""CTB300齿轮箱急停按钮"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_34_615.md:2""}"
"fault_record:952e44710203","fault_record","617 TBC100 急停按钮","1","{""code"":""617"",""name"":""TBC100 急停按钮"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""TBC100柜急停按钮拍下或线路问题"",""solution"":""1.检查塔基柜急停按钮是否拍下。 2.检查急停按钮反馈回路24Vdc是否正常。 3.检查急停及急停反馈线路是否正常。"",""logic"":""TBC100 急停按钮"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_34_615.md:3""}"
"fault_record:9d5c5f52c69d","fault_record","617 TBC100柜急停触发","1","{""code"":""617"",""name"":""TBC100柜急停触发"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""TBC100柜急停按钮拍下或线路问题"",""solution"":""1.检查塔基柜急停按钮是否拍下。2.检查急停按钮反馈回路24Vdc是否正常。3.检查急停及急停反馈线路是否正常"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_32_617.md:1""}"
"fault_record:5fe4636ba463","fault_record","619 高压变压器温度","1","{""code"":""619"",""name"":""高压变压器温度"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""系统检测到箱变温度低于-20度或高于155度"",""solution"":""1.检查系统接收的箱变绕组温度信号是否使用100欧电阻替代，若是，检查电阻接线是否正常。若否，检查箱变实际反馈的信号是否正常。 2.检查测温回路浪涌是否正常。"",""logic"":""高压变压器温度"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_35_618.md:2""}"
"fault_record:7229458231b4","fault_record","620 发电机绕组U/V/W温度故障","1","{""code"":""620"",""name"":""发电机绕组U/V/W温度故障"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""发电机绕组温度小于-50或大于250度"",""solution"":""1.检查发电机绕组测温PT100至PLC模块间线路。2.测量发电机绕组测温PT100阻值，0度时电阻为100欧左右，温度每上升1度，电阻值上升0.39欧。3.如果PT100损坏，改接线到备用PT100，如果同相绕组的2个PT100均损坏，联系发电机厂家解决"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_33_620.md:1""}"
"fault_record:2d40b229e8f0","fault_record","620 发电机PT100传感器故障1","1","{""code"":""620"",""name"":""发电机PT100传感器故障1"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""发电机绕组温度小于-50或大于250度"",""solution"":""1.检查发电机绕组测温PT100至PLC模块间线路。 2.测量发电机绕组测温PT100阻值，0度时电阻为100欧左右，温度每上升1度，电阻值上升0.39欧。 3.如果PT100损坏，改接线到备用PT100，如果同相绕组的2个PT100均损坏，联系发电机厂家解决。"",""logic"":""发电机PT100传感器故障1"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_35_618.md:3""}"
"fault_record:239c6065c879","fault_record","621 发电机绕组U/V/W温度故障","1","{""code"":""621"",""name"":""发电机绕组U/V/W温度故障"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""发电机绕组温度小于-50或大于250度"",""solution"":""1.检查发电机绕组测温PT100至PLC模块间线路。2.测量发电机绕组测温PT100阻值，0度时电阻为100欧左右，温度每上升1度，电阻值上升0.39欧。3.如果PT100损坏，改接线到备用PT100，如果同相绕组的2个PT100均损坏，联系发电机厂家解决"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_33_620.md:2""}"
"fault_record:f6cf11119f71","fault_record","621 发电机轴承驱动侧PT100传感器","1","{""code"":""621"",""name"":""发电机轴承驱动侧PT100传感器"",""site"":""王玲山"",""brand"":""华锐"",""model"":""华锐巴赫曼机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""王玲山华锐巴赫曼风机可复位故障码/王玲山华锐巴赫曼风机可复位故障码_55_621.md:1""}"
"fault_record:f8c43b650d61","fault_record","621 发电机PT100传感器故障2","1","{""code"":""621"",""name"":""发电机PT100传感器故障2"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""发电机绕组温度小于-50或大于250度"",""solution"":""1.检查发电机绕组测温PT100至PLC模块间线路。 2.测量发电机绕组测温PT100阻值，0度时电阻为100欧左右，温度每上升1度，电阻值上升0.39欧。 3.如果PT100损坏，改接线到备用PT100，如果同相绕组的2个PT100均损坏，联系发电机厂家解决。"",""logic"":""发电机PT100传感器故障2"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_36_621.md:1""}"
"fault_record:e708b0e65514","fault_record","622 发电机绕组U/V/W温度故障","1","{""code"":""622"",""name"":""发电机绕组U/V/W温度故障"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""发电机绕组温度小于-50或大于250度"",""solution"":""1.检查发电机绕组测温PT100至PLC模块间线路。2.测量发电机绕组测温PT100阻值，0度时电阻为100欧左右，温度每上升1度，电阻值上升0.39欧。3.如果PT100损坏，改接线到备用PT100，如果同相绕组的2个PT100均损坏，联系发电机厂家解决"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_33_620.md:3""}"
"fault_record:ab896c8fee47","fault_record","622 发电机轴承非驱动侧PT100传感器故障","1","{""code"":""622"",""name"":""发电机轴承非驱动侧PT100传感器故障"",""site"":""王玲山"",""brand"":""华锐"",""model"":""华锐巴赫曼机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""王玲山华锐巴赫曼风机可复位故障码/王玲山华锐巴赫曼风机可复位故障码_55_621.md:2""}"
"fault_record:9c4a2907b49c","fault_record","622 发电机PT100传感器故障3","1","{""code"":""622"",""name"":""发电机PT100传感器故障3"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""发电机绕组温度小于-50或大于250度"",""solution"":""1.检查发电机绕组测温PT100至PLC模块间线路。 2.测量发电机绕组测温PT100阻值，0度时电阻为100欧左右，温度每上升1度，电阻值上升0.39欧。 3.如果PT100损坏，改接线到备用PT100，如果同相绕组的2个PT100均损坏，联系发电机厂家解决。"",""logic"":""发电机PT100传感器故障3"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_36_621.md:2""}"
"fault_record:2407688b3744","fault_record","623 变速箱轴承PT100传感器故障","1","{""code"":""623"",""name"":""变速箱轴承PT100传感器故障"",""site"":""王玲山"",""brand"":""华锐"",""model"":""华锐巴赫曼机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""王玲山华锐巴赫曼风机可复位故障码/王玲山华锐巴赫曼风机可复位故障码_27_623.md:1""}"
"fault_record:3a2eefeeb2e7","fault_record","623 发电机驱动端轴承温度故障","1","{""code"":""623"",""name"":""发电机驱动端轴承温度故障"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""发电机驱动端轴承温度小于-50或大于250度"",""solution"":""1.检查发电机驱动端轴承测温PT100至PLC模块间线路。2.测量发电机驱动端轴承测温PT100阻值，0度时电阻为100欧左右，温度每上升1度，电阻值上升0.39欧。3.如果PT100损坏，改接线到备用PT100，如果同相绕组的2个PT100均损坏，联系发电机厂家解决"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_34_623.md:1""}"
"fault_record:e2c333ba0b79","fault_record","623 发电机轴承驱动侧PT100传感器","1","{""code"":""623"",""name"":""发电机轴承驱动侧PT100传感器"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""发电机驱动端轴承温度小于-50或大于250度"",""solution"":""1.检查发电机驱动端轴承测温PT100至PLC模块间线路。 2.测量发电机驱动端轴承测温PT100阻值，0度时电阻为100欧左右，温度每上升1度，电阻值上升0.39欧。 3.如果PT100损坏，改接线到备用PT100，如果同相绕组的2个PT100均损坏，联系发电机厂家解决。"",""logic"":""发电机轴承驱动侧PT100传感器"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_36_621.md:3""}"
"fault_record:48e604b66cd3","fault_record","624 变速箱油PT100温传感器","1","{""code"":""624"",""name"":""变速箱油PT100温传感器"",""site"":""王玲山"",""brand"":""华锐"",""model"":""华锐巴赫曼机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""王玲山华锐巴赫曼风机可复位故障码/王玲山华锐巴赫曼风机可复位故障码_27_623.md:2""}"
"fault_record:73f31c9db706","fault_record","624 发电机非驱动端轴承温度故障","1","{""code"":""624"",""name"":""发电机非驱动端轴承温度故障"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""发电机非驱动端轴承温度小于-50或大于250度"",""solution"":""1.检查发电机非驱动端轴承测温PT100至PLC模块间线路。2.测量发电机非驱动端轴承测温PT100阻值，0度时电阻为100欧左右，温度每上升1度，电阻值上升0.39欧。3.如果PT100损坏，改接线到备用PT100，如果同相绕组的2个PT100均损坏，联系发电机厂家解决"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_34_623.md:2""}"
"fault_record:e7d696abd7a2","fault_record","624 发电机轴承非驱动侧PT100传感器故障","1","{""code"":""624"",""name"":""发电机轴承非驱动侧PT100传感器故障"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""发电机非驱动端轴承温度小于-50或大于250度"",""solution"":""1.检查发电机非驱动端轴承测温PT100至PLC模块间线路。 2.测量发电机非驱动端轴承测温PT100阻值，0度时电阻为100欧左右，温度每上升1度，电阻值上升0.39欧。 3.如果PT100损坏，改接线到备用PT100，如果同相绕组的2个PT100均损坏，联系发电机厂家解决。"",""logic"":""发电机轴承非驱动侧PT100传感器故障"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_37_624.md:1""}"
"fault_record:63977d9322c8","fault_record","624 发电机轴承温度高","1","{""code"":""624"",""name"":""发电机轴承温度高"",""site"":""华能四平风电场一期、镇赉"",""brand"":""金风"",""model"":""金风1.5MW机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""金风1.5MW风力发电机组故障手册/金风1.5MW风力发电机组故障手册_32_621.md:3""}"
"fault_record:370a35c9c7d8","fault_record","624 发电机轴承温度高","1","{""code"":""624"",""name"":""发电机轴承温度高"",""site"":""华能四平风电场一期、镇赉"",""brand"":""金风"",""model"":""金风风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""金风风机可复位故障清单/金风风机可复位故障清单_224_623.md:2""}"
"fault_record:6f6a0ddacaa5","fault_record","624 发电机轴承温度高","1","{""code"":""624"",""name"":""发电机轴承温度高"",""site"":""镇赉"",""brand"":""金风"",""model"":""金风风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""镇赉金风风机故障代码/镇赉金风风机故障代码_224_622.md:3""}"
"fault_record:7937283d839b","fault_record","625 变速箱轴承PT100传感器故障","1","{""code"":""625"",""name"":""变速箱轴承PT100传感器故障"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""齿轮箱轴承温度小于-50或大于250度"",""solution"":""1.检查齿轮箱轴承测温PT100至PLC模块间线路。 2.测量齿轮箱轴承测温PT100阻值，0度时电阻为100欧左右，温度每上升1度，电阻值上升0.39欧。 3.如果PT100损坏，改接线到备用PT100（一个传感器内部有两组接线，代表两个PT），如果2个PT均损坏，更换PT。"",""logic"":""变速箱轴承PT100传感器故障"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_37_624.md:2""}"
"fault_record:04b9ee5987d9","fault_record","625 齿轮箱轴承温度故障","1","{""code"":""625"",""name"":""齿轮箱轴承温度故障"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""齿轮箱轴承温度小于-50或大于250度"",""solution"":""1.检查齿轮箱轴承测温PT100至PLC模块间线路。2.测量齿轮箱轴承测温PT100阻值，0度时电阻为100欧左右，温度每上升1度，电阻值上升0.39欧。3.如果PT100损坏，改接线到备用PT100（一个传感器内部有两组接线，代表两个PT），如果2个PT均损坏，更换PT"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_34_623.md:3""}"
"fault_record:41bbf511b445","fault_record","625 发电机轴承温度温升高","1","{""code"":""625"",""name"":""发电机轴承温度温升高"",""site"":""华能四平风电场一期、镇赉"",""brand"":""金风"",""model"":""金风1.5MW机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""金风1.5MW风力发电机组故障手册/金风1.5MW风力发电机组故障手册_33_625.md:1""}"
"fault_record:fdfc0eed523a","fault_record","625 发电机轴承温升高","1","{""code"":""625"",""name"":""发电机轴承温升高"",""site"":""华能四平风电场一期、镇赉"",""brand"":""金风"",""model"":""金风风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""金风风机可复位故障清单/金风风机可复位故障清单_224_623.md:3""}"
"fault_record:8594b6446815","fault_record","625 发电机轴承温升高","1","{""code"":""625"",""name"":""发电机轴承温升高"",""site"":""镇赉"",""brand"":""金风"",""model"":""金风风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""镇赉金风风机故障代码/镇赉金风风机故障代码_225_625.md:1""}"
"fault_record:6d69330f855a","fault_record","626 变速箱油PT100温传感器","1","{""code"":""626"",""name"":""变速箱油PT100温传感器"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""齿轮箱油温温度小于-50或大于250度"",""solution"":""1.检查齿轮箱油温测温PT100至PLC模块间线路。 2.测量齿轮箱油温测温PT100阻值，0度时电阻为100欧左右，温度每上升1度，电阻值上升0.39欧。 3.如果PT100损坏，改接线到备用PT100（一个传感器内部有两组接线，代表两个PT），如果2个PT均损坏，更换PT。"",""logic"":""变速箱油PT100温传感器"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_37_624.md:3""}"
"fault_record:54367f7777fb","fault_record","626 齿轮油温故障","1","{""code"":""626"",""name"":""齿轮油温故障"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""齿轮箱油温温度小于-50或大于250度"",""solution"":""1.检查齿轮箱油温测温PT100至PLC模块间线路。2.测量齿轮箱油温测温PT100阻值，0度时电阻为100欧左右，温度每上升1度，电阻值上升0.39欧。3.如果PT100损坏，改接线到备用PT100（一个传感器内部有两组接线，代表两个PT），如果2个PT均损坏，更换PT"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_35_626.md:1""}"
"fault_record:69fee4536eda","fault_record","627 机舱温度传感器故障","1","{""code"":""627"",""name"":""机舱温度传感器故障"",""site"":""王玲山"",""brand"":""华锐"",""model"":""华锐巴赫曼机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""王玲山华锐巴赫曼风机可复位故障码/王玲山华锐巴赫曼风机可复位故障码_40_626.md:2""}"
"fault_record:fbf5e2063797","fault_record","629 机舱温度传感器故障","1","{""code"":""629"",""name"":""机舱温度传感器故障"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""机舱温度小于-50度或大于250度"",""solution"":""1.检查机舱测温PT100接线及阻值。"",""logic"":""机舱温度传感器故障"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_38_627.md:3""}"
"fault_record:9814ccc02a42","fault_record","63 发电机温度高","1","{""code"":""63"",""name"":""发电机温度高"",""site"":""华能四平风电场一期、镇赉"",""brand"":""金风"",""model"":""金风1.5MW机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""金风1.5MW风力发电机组故障手册/金风1.5MW风力发电机组故障手册_10_63.md:1""}"
"fault_record:119ef5cbdb98","fault_record","63 发电机温度高","1","{""code"":""63"",""name"":""发电机温度高"",""site"":""华能四平风电场一期、镇赉"",""brand"":""金风"",""model"":""金风风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""金风风机可复位故障清单/金风风机可复位故障清单_21_61.md:3""}"
"fault_record:e2d0f961466e","fault_record","63 发电机温度高","1","{""code"":""63"",""name"":""发电机温度高"",""site"":""镇赉"",""brand"":""金风"",""model"":""金风风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""镇赉金风风机故障代码/镇赉金风风机故障代码_22_63.md:1""}"
"fault_record:d7ec7298a556","fault_record","630 发电状态下定子断路器反馈信号丢失","1","{""code"":""630"",""name"":""发电状态下定子断路器反馈信号丢失"",""site"":""王玲山"",""brand"":""华锐"",""model"":""华锐巴赫曼机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""王玲山华锐巴赫曼风机可复位故障码/王玲山华锐巴赫曼风机可复位故障码_40_626.md:3""}"
"fault_record:d95eaf809ace","fault_record","630 机侧电抗温度高","1","{""code"":""630"",""name"":""机侧电抗温度高"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""机侧电抗温度大于155度"",""solution"":""1.检查机侧电抗测温PT100是否正常。 2.检查机侧电抗测温PT100至PLC模块间线路是否正常。 3.检查水冷系统及NCC320柜内风扇是否正常。 4.bachmann+PM3000W机组检查电抗上端风扇是否工作正常"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_36_629.md:2""}"
"fault_record:2c9c9d54d378","fault_record","630 转子扼流电路温度高","1","{""code"":""630"",""name"":""转子扼流电路温度高"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""机侧电抗温度大于155度"",""solution"":""1.检查机侧电抗测温PT100是否正常。 2.检查机侧电抗测温PT100至PLC模块间线路是否正常。 3.检查水冷系统及NCC320柜内风扇是否正常。 4.bachmann+PM3000W机组检查电抗上端风扇是否工作正常。"",""logic"":""转子扼流电路温度高"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_39_630.md:1""}"
"fault_record:7ffc0fc5781f","fault_record","631 网侧变频器滤波器熔断器","1","{""code"":""631"",""name"":""网侧变频器滤波器熔断器"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""滤波保险反馈出错"",""solution"":""1.检查滤波回路保险及反馈信号是否正常。可能是1欧滤波电阻烧坏引起保险烧坏。更换滤波电阻时必须均匀涂抹导热硅胶，且固定螺丝必须拧紧（原先梅花螺丝不易拧紧，建议使用内六角螺丝紧固）。 2.如果仅仅是反馈信号出问题，滤波保险正常，建议将该反馈信号去除（017[1].0034.02B版图纸开始已经不检测该反馈信号）。"",""logic"":""网侧变频器滤波器熔断器"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_39_630.md:2""}"
"fault_record:495afcf34d17","fault_record","632 发电机温度高","1","{""code"":""632"",""name"":""发电机温度高"",""site"":""王玲山"",""brand"":""华锐"",""model"":""华锐巴赫曼机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""王玲山华锐巴赫曼风机可复位故障码/王玲山华锐巴赫曼风机可复位故障码_55_621.md:3""}"
"fault_record:7e81deb1f4bb","fault_record","632 发电状态下定子断路器反馈信号丢失","1","{""code"":""632"",""name"":""发电状态下定子断路器反馈信号丢失"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""发电状态下定子断路器反馈信号异常"",""solution"":""1.检查定子断路器反馈信号是否正常"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_37_632.md:1""}"
"fault_record:2f74b8c30ce9","fault_record","632 发电状态下定子断路器反馈信号丢失","1","{""code"":""632"",""name"":""发电状态下定子断路器反馈信号丢失"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""发电状态下定子断路器反馈信号异常"",""solution"":""1.检查定子断路器反馈信号是否正常。"",""logic"":""发电状态下定子断路器反馈信号丢失"",""category"":""bachmann PLC故障"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_39_630.md:3""}"
